# Field minima and maxima
# Time       	field        	min          	position(min)	processor    	max          	position(max)	processor    
0.151032     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.160826     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.170619     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.180413     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.190206     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.2          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.209524     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.219048     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.228571     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.238095     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.247619     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.257143     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.266667     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.27619      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.285714     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.295238     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.304762     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.314286     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.32381      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.333333     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.342857     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.352381     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.361905     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.371429     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.380952     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.390476     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.4          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.409524     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.419048     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.428571     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.438095     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.447619     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.457143     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.466667     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.47619      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.485714     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.495238     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.504762     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.514286     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.52381      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.533333     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.542857     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.552381     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.561905     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.571429     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.580952     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.590476     	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.6          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.61         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.62         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.63         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.64         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.65         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.66         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.67         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.68         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.69         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.7          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.71         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.72         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.73         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.74         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.75         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.76         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.77         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.78         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.79         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.8          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.81         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.82         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.83         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.84         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.85         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.86         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.87         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.88         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.89         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.9          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.91         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.92         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.93         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.94         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.95         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.96         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.97         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.98         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
0.99         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
1            	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.000000e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
1.00952      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.006349e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
1.01905      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.012698e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
1.02857      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.019048e-01	(-7.333707e-03 -7.333707e-03 0.000000e+00)	0
1.0381       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.026991e-01	(1.100056e-02 0.000000e+00 6.600000e-03)	0
1.04762      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.502289e-01	(0.000000e+00 -1.100056e-02 6.600000e-03)	0
